uuid	odkid	icode	psu	hhid	agreement	ict1_a	ict1_b	ict2_	ict2_96z	ict3_	ict4	ict5	ict6_	ict6_96z	ict2_1	ict2_2	ict2_3	ict2_4	ict2_5	ict2_6	ict2_7	ict2_96	ict3_1	ict3_2	ict3_3	ict3_4	ict3_5	ict6_1	ict6_2	ict6_3	ict6_4	ict6_5	ict6_6	ict6_7	ict6_8	ict6_9	ict6_10	ict6_96	region	urban	begin_time	dur_ict	corrected_dur_ict	year	month	day	date	start_date	end_date	time	start_time	end_time
20240912	uuid:98b608f4-e7c1-4faa-ad62-b463cd5fe8c2	1316	26400342	6	Yes	No	Yes			4	Yes, but not all of them	Every day	3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-12T17:18:00.000+04:00	1	1	2024	9	12	2024/09/12	2024/09/12	2024/09/12	2024/09/12 17:59:23	2024/09/12 17:14:31	2024/09/12 17:58:38
20240921	uuid:98d0eb23-0b5c-4cd3-833d-58111ebeb8c1	1333	26290131	16	Yes	Yes	Yes			4	Yes all of them	Every day	1 2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	Imereti	Urban	2024-09-21T14:33:00.000+04:00	0	0	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 20:01:04	2024/09/21 14:32:16	2024/09/21 15:07:03
20240914	uuid:99093272-0631-4413-abd9-b0a9a24a5582	1511	38280352	6	Yes	No	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-14T11:28:00.000+04:00	0	0	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/15 01:26:21	2024/09/14 11:25:15	2024/09/14 12:23:19
20240927	uuid:9913face-b6be-46b2-9e68-2c944d0c27dd	1520	38110722	12	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-27T14:25:00.000+04:00	1	1	2024	9	27	2024/09/27	2024/09/27	2024/09/27	2024/09/27 20:30:19	2024/09/27 14:21:32	2024/09/27 15:01:37
20240910	uuid:991b1612-6e77-4fa4-b62d-842b01640744	1527	38110732	9	Yes	Yes	Yes			4 2 1	Yes all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-10T14:20:00.000+04:00	1	1	2024	9	10	2024/09/10	2024/09/10	2024/09/10	2024/09/10 17:51:04	2024/09/10 14:18:44	2024/09/10 15:45:05
20240902	uuid:994a41f3-13ee-4154-a00f-fb6194cdbcce	1668	44260474	4	Yes	Yes	Yes			4	No	Every day	4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-02T14:26:00.000+04:00	0	0	2024	9	3	2024/09/03	2024/09/02	2024/09/02	2024/09/03 19:16:57	2024/09/02 14:26:26	2024/09/02 15:49:10
20240921	uuid:994a9582-e320-4e6c-b2cf-34ec212dc886	1436	15250424	5	Yes	Yes	Yes			4	No	Every day	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Adjara	Urban	2024-09-21T19:12:00.000+04:00	5	5	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 20:26:26	2024/09/21 19:09:57	2024/09/21 20:25:12
20240923	uuid:998d19f0-1f3a-4e94-a296-a93eb3c56a71	1318	26330142	1	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imereti	Rural	2024-09-23T12:06:00.000+04:00	1	1	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 21:45:01	2024/09/23 12:03:06	2024/09/23 12:32:06
20241020	uuid:99cdb18d-e4a1-45a8-89d5-a1e565ae2cad	1313	26380425	1	Yes	Yes	No			4	Yes all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Imereti	Rural	2024-10-20T10:45:00.000+04:00	1	1	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 18:31:46	2024/10/20 10:43:28	2024/10/20 11:57:00
20241018	uuid:99ddcedf-fe60-48b6-a3e6-26cf88577d0f	1307	26110311	1	Yes	Yes	Yes			4	Yes all of them	Every day	2 4 7		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	Imereti	Urban	2024-10-18T14:11:00.000+04:00	1	1	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 23:22:01	2024/10/18 14:08:50	2024/10/18 14:59:25
20240928	uuid:9a0ceae7-2362-4f3c-927c-9682d5597722	1637	44110635	3	Yes	Yes	Yes			1 4	Yes all of them	Less than once a month	2 4		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Urban	2024-09-28T16:31:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 21:35:20	2024/09/28 16:28:05	2024/09/28 17:44:14
20241024	uuid:9a382e78-2c4b-4302-9387-beecfd47a310	1113	47310214	12	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-10-24T16:22:00.000+04:00	0	0	2024	10	24	2024/10/24	2024/10/24	2024/10/24	2024/10/24 17:17:14	2024/10/24 16:20:10	2024/10/24 17:12:25
20241006	uuid:9a6c1ca7-7835-4368-a14f-15662c3430d0	1522	38250142	6	Yes	Yes	Yes			5 4	Yes, but not all of them	Every day	3 4 2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-10-06T13:56:00.000+04:00	0	0	2024	10	6	2024/10/06	2024/10/06	2024/10/06	2024/10/06 19:35:26	2024/10/06 13:46:01	2024/10/06 14:59:06
20240921	uuid:9a86e46c-8e8c-4655-8129-4a5e8b22d54c	1519	38140252	4	Yes	Yes	Yes			4 5	Yes all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-21T17:17:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 18:00:27	2024/09/21 17:13:18	2024/09/21 17:59:47
20240913	uuid:9a9785fc-0ab8-4e0d-8a85-2d24452f2dec	1879	11290452	9	Yes	Yes	Yes			2 4	No	Every day	2 1 3 4		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	Tbilisi	Urban	2024-09-13T14:25:00.000+04:00	2	2	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/13 17:20:13	2024/09/13 14:18:47	2024/09/13 15:14:46
20240908	uuid:9ae7136e-960f-41f7-a2ba-bb7bf88f087d	1523	38280243	16	Yes	No	No	1 2			No	Never			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-08T15:55:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 23:44:02	2024/09/08 15:52:44	2024/09/08 17:33:51
20240923	uuid:9b1bc156-cbaa-4444-be04-c688f682e332	1318	26330142	5	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imereti	Rural	2024-09-23T14:26:00.000+04:00	0	0	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 21:45:04	2024/09/23 14:21:44	2024/09/23 14:52:40
20241003	uuid:9b42e337-231d-4b20-a19d-f46dbfcdc75f	1710	29110252	9	Yes	Yes	Yes			4 5 1	Yes, but not all of them	Every day	2 3 4 5 6 7		0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	Kakheti	Urban	2024-10-03T14:32:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 18:16:19	2024/10/03 14:30:39	2024/10/03 15:25:39
20240924	uuid:9b47cf62-2396-454d-80d5-4bf3d2773675	1313	26380465	5	Yes	Yes	No			1 4	Yes all of them	Every day	2 4 3 7		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	Imereti	Rural	2024-09-24T14:49:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 20:32:55	2024/09/24 14:47:55	2024/09/24 15:49:44
20241019	uuid:9b5290b7-67f0-496a-9fb7-8341a5a80872	1307	26110311	8	Yes	Yes	Yes			2 4	Yes, but not all of them	Every day	2 7		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	Imereti	Urban	2024-10-19T14:53:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 18:51:13	2024/10/19 14:50:49	2024/10/19 15:58:35
20241018	uuid:9b649809-7242-4be3-9be6-0e43a91c79db	1333	26290151	14	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4 5 6		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	Imereti	Urban	2024-10-18T15:48:00.000+04:00	1	1	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 18:25:19	2024/10/18 16:17:24	2024/10/18 17:30:35
20241007	uuid:9b93f4c0-4902-466e-9f31-7a1974223ee0	1501	38360272	10	Yes	No	Yes			4	Yes, but not all of them	Every day	4 2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-07T13:10:00.000+04:00	1	1	2024	10	10	2024/10/10	2024/10/07	2024/10/07	2024/10/10 11:11:48	2024/10/07 13:01:59	2024/10/07 14:32:29
20241024	uuid:9bbee025-8f91-423f-9704-a3dae123041f	1333	26290174	10	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4 5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	Imereti	Urban	2024-10-24T14:02:00.000+04:00	0	0	2024	10	24	2024/10/24	2024/10/24	2024/10/24	2024/10/24 16:32:51	2024/10/24 14:07:11	2024/10/24 14:56:13
20241019	uuid:9be4d0c7-b2b0-4bce-9923-58f9988b77fd	1428	23110553	10	Yes	Yes	Yes			4	No	Every day	3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Guria	Urban	2024-10-19T15:56:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 17:12:14	2024/10/19 15:55:26	2024/10/19 16:42:55
20240915	uuid:9be6ece5-5712-45a6-b610-22cf5e8883c9	1637	44110633	9	Yes	Yes	Yes			3 4 5	Yes all of them	Every day	2 4 5 6		0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	Kvemo Kartli	Urban	2024-09-15T17:05:00.000+04:00	2	2	2024	9	15	2024/09/15	2024/09/15	2024/09/15	2024/09/15 20:51:23	2024/09/15 17:03:29	2024/09/15 18:26:17
20241017	uuid:9c0c5ecd-c7f4-4e96-bce9-9d4e56c9ce40	1832	11250572	2	Yes	Yes	No			2 4	No	Every day	2 7 3 4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	Tbilisi	Urban	2024-10-17T13:24:00.000+04:00	1	1	2024	10	17	2024/10/17	2024/10/17	2024/10/17	2024/10/17 17:46:09	2024/10/17 13:18:00	2024/10/17 14:18:40
20240907	uuid:9c40057a-a9f8-4d42-b8f5-c5e8ecd1eb57	1318	26270114	8	Yes	No	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-07T14:31:00.000+04:00	1	1	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 20:49:12	2024/09/07 14:23:25	2024/09/07 15:04:46
20241022	uuid:9c5a5c0f-569d-420e-877c-6273d77a191d	1715	29320223	2	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Kakheti	Rural	2024-10-20T14:09:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/20	2024/10/20	2024/10/22 19:38:31	2024/10/20 14:01:50	2024/10/20 15:06:46
20240908	uuid:9cc20c07-ee0e-40a4-950a-33788ea6f6e9	1527	38110533	1	Yes	Yes	No			4 1	No	Every day	2 3		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-08T11:32:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/08	2024/09/08	2024/09/09 19:53:09	2024/09/08 11:31:19	2024/09/08 12:31:07
20241020	uuid:9cfdaa8f-f415-4cfc-9798-64d203ce4ce4	1742	29320165	3	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kakheti	Rural	2024-10-20T16:36:00.000+04:00	1	1	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 22:08:48	2024/10/20 16:34:49	2024/10/20 17:08:01
20240928	uuid:9d2981e4-93d9-42cc-a561-09c3c4a568de	1717	29300362	8	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kakheti	Rural	2024-09-28T18:04:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 18:53:40	2024/09/28 18:01:33	2024/09/28 18:51:49
20240909	uuid:9d2c24bb-d399-4588-bd63-05b841273734	1316	26400242	12	Yes	Yes	Yes			4	Yes, but not all of them	A few times a week	3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-09T16:31:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 17:47:30	2024/09/09 16:29:15	2024/09/09 17:04:34
20241021	uuid:9d343763-c3cd-4c15-b0fd-96c2a3e4439b	1710	29110125	10	Yes	Yes	Yes			2 4 5	Yes all of them	Every day	1 2 3 4 5 6 7		0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	Kakheti	Urban	2024-10-21T15:10:00.000+04:00	2	2	2024	10	21	2024/10/21	2024/10/21	2024/10/21	2024/10/21 18:29:15	2024/10/21 15:08:50	2024/10/21 16:28:00
20241002	uuid:9d49555c-799d-4e65-b045-0244c9b97f6b	1141	47240864	4	Yes	Yes	Yes			4 5	Yes all of them	Every day	3 2 4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-02T14:18:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/02	2024/10/02	2024/10/03 16:41:38	2024/10/02 14:16:50	2024/10/02 14:59:01
20241006	uuid:9dadf198-9f1a-4493-a95e-d5dce2727e75	1108	47280332	9	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	2 3 4 8 6		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	0	Shida Kartli Region	Urban	2024-10-06T14:12:00.000+04:00	1	1	2024	10	6	2024/10/06	2024/10/06	2024/10/06	2024/10/06 21:47:02	2024/10/06 14:10:41	2024/10/06 14:50:44
20241009	uuid:9dbaabb6-df85-4657-894c-52c8b39a83ce	1879	11290423	17	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tbilisi	Urban	2024-10-09T13:17:00.000+04:00	1	1	2024	10	9	2024/10/09	2024/10/09	2024/10/09	2024/10/09 16:09:53	2024/10/09 13:11:07	2024/10/09 14:07:20
20240925	uuid:9e12e5a0-9455-43b0-94e1-6893ceb9d8f2	1102	47110283	13	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-25T15:54:00.000+04:00	1	1	2024	9	26	2024/09/26	2024/09/25	2024/09/25	2024/09/26 12:37:03	2024/09/25 15:52:44	2024/09/25 16:35:27
20241020	uuid:9e27352b-7043-4385-ac23-c72ffc46d010	1124	47260165	5	Yes	No	Yes			4 2	No	Every day	1 2 4 5 3		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-20T10:06:00.000+04:00	0	0	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 17:00:18	2024/10/20 10:03:18	2024/10/20 10:31:03
20240928	uuid:9e534c9a-7ae8-4f93-bc53-f75d8ef45b24	1794	29300315	5	Yes	No	No	7 1			No	Never			1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kakheti	Rural	2024-09-28T18:30:00.000+04:00	2	2	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 21:01:39	2024/09/28 18:28:43	2024/09/28 19:16:12
20241022	uuid:9eb1df9c-871e-4487-a692-6ddc8e367851	1742	29260312	1	Yes	Yes	Yes			4 5 1	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Kakheti	Rural	2024-10-22T11:20:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/22	2024/10/22	2024/10/22 19:47:46	2024/10/22 11:18:44	2024/10/22 12:09:00
20241019	uuid:9ebd65c1-8fed-4916-af6f-b9bd9a4dfd9d	1687	44320734	9	Yes	Yes	Yes			4 1	Yes, but not all of them	Every day	2 7 4		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	Kvemo Kartli	Rural	2024-10-19T15:43:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 16:08:52	2024/10/19 15:42:36	2024/10/19 16:07:42
20241004	uuid:9ed6f6a6-c07f-4428-9283-63b8efe1dd17	1527	38250862	7	Yes	No	Yes			4	Yes, but not all of them	Every day	3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-10-04T10:06:00.000+04:00	1	1	2024	10	4	2024/10/04	2024/10/04	2024/10/04	2024/10/04 19:48:07	2024/10/04 10:01:54	2024/10/04 11:10:04
20240921	uuid:9ee104fc-7985-4faf-9928-9fdc0d9e3db9	1333	26290131	15	Yes	Yes	Yes			1	No	Every day	2 4		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	Imereti	Urban	2024-09-21T13:19:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 20:01:04	2024/09/21 13:32:27	2024/09/21 14:15:10
20240925	uuid:9ee4e08d-5c35-49d4-9de2-e0cc12aa2db3	1425	15110644	1	Yes	Yes	Yes			4	No	Every day	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Adjara	Urban	2024-09-25T12:38:00.000+04:00	2	2	2024	9	30	2024/09/30	2024/09/25	2024/09/25	2024/09/30 20:41:24	2024/09/25 13:51:13	2024/09/25 13:34:16
20241008	uuid:9f0472b4-67ff-419c-954c-d8299c8f209d	1710	29110123	1	Yes	Yes	Yes			4 5	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Kakheti	Urban	2024-10-08T13:14:00.000+04:00	2	2	2024	10	8	2024/10/08	2024/10/08	2024/10/08	2024/10/08 15:35:02	2024/10/08 13:09:04	2024/10/08 14:35:22
20240916	uuid:9f0fbe5d-b6bf-4532-8033-81ff3210997b	1102	47110325	1	Yes	Yes	Yes			4	Yes, but not all of them	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-16T13:06:00.000+04:00	2	2	2024	9	16	2024/09/16	2024/09/16	2024/09/16	2024/09/16 22:59:19	2024/09/16 13:04:52	2024/09/16 13:57:11
20240901	uuid:9f18ace8-41a0-4ebc-9e5e-09c44d0d02c6	1312	35230135	3	Yes	No	No	6			No	Never			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Racha-Lechkhumi and Kvemo Svaneti	Rural	2024-09-01T12:57:00.000+04:00	1	1	2024	9	1	2024/09/01	2024/09/01	2024/09/01	2024/09/01 19:46:18	2024/09/01 12:54:46	2024/09/01 13:23:50
20241015	uuid:9f1ced6f-981a-4ee8-b5b0-3bc02e1a1fb7	1710	29110125	1	Yes	Yes	Yes			1 2 4 5	Yes, but not all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	Kakheti	Urban	2024-10-15T14:26:00.000+04:00	1	1	2024	10	15	2024/10/15	2024/10/15	2024/10/15	2024/10/15 16:25:15	2024/10/15 14:19:27	2024/10/15 15:35:24
20240926	uuid:9f35b7f7-8b2e-40ab-9bea-902e4fc5d70f	1519	38140252	7	Yes	Yes	Yes			1 2 3 4 5	Yes, but not all of them	Every day	2 1 3 4 5 6		0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-26T15:25:00.000+04:00	1	1	2024	9	26	2024/09/26	2024/09/26	2024/09/26	2024/09/26 19:54:15	2024/09/26 15:13:39	2024/09/26 16:41:49
20241007	uuid:9f4b0ffc-12b9-4ac3-8e4f-8c9d8c0014d3	1305	26110575	4	Yes	No	No	1			No	Never			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imereti	Urban	2024-10-07T17:57:00.000+04:00	1	1	2024	10	7	2024/10/07	2024/10/07	2024/10/07	2024/10/07 19:44:38	2024/10/07 17:48:25	2024/10/07 19:02:31
20241004	uuid:9f729eb2-d6eb-4a1e-bc62-48d9a7cf6aba	1307	26110435	4	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 7		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	Imereti	Urban	2024-10-04T14:28:00.000+04:00	1	1	2024	10	5	2024/10/05	2024/10/04	2024/10/04	2024/10/05 09:04:51	2024/10/04 14:26:26	2024/10/04 15:29:35
20240914	uuid:9fb2023e-9870-49e3-ba5b-c1076f0d515a	1511	38280352	11	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-14T14:04:00.000+04:00	1	1	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/15 01:26:23	2024/09/14 14:00:40	2024/09/14 15:39:11
20240901	uuid:9fdcd978-fa1c-461a-bcc0-fc9e309aded3	1312	35230135	1	Yes	No	No	6			No	Never			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Racha-Lechkhumi and Kvemo Svaneti	Rural	2024-09-01T11:57:00.000+04:00	0	0	2024	9	1	2024/09/01	2024/09/01	2024/09/01	2024/09/01 19:46:17	2024/09/01 11:54:55	2024/09/01 12:24:34
20240930	uuid:9fdf7351-3730-48ed-bdb6-8bd66c7d53aa	1110	47310142	15	Yes	Yes	Yes			4	Yes all of them	Every day	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-30T17:51:00.000+04:00	1	1	2024	9	30	2024/09/30	2024/09/30	2024/09/30	2024/09/30 20:08:35	2024/09/30 17:48:39	2024/09/30 19:05:01
20240924	uuid:9ff62458-35db-4f59-a1b3-514d5e65438f	1511	38280254	8	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	1 2 3 4 5		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-24T12:28:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 20:28:41	2024/09/24 12:26:21	2024/09/24 13:40:40
20241004	uuid:a006b5b4-0101-4660-9754-567dd729e5b3	1710	29110252	12	Yes	Yes	Yes			4 2	Yes all of them	Every day	4 2 3 5		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	Kakheti	Urban	2024-10-04T14:31:00.000+04:00	2	2	2024	10	4	2024/10/04	2024/10/04	2024/10/04	2024/10/04 17:14:39	2024/10/04 14:28:29	2024/10/04 15:34:31
20240917	uuid:a039400f-9d8a-420c-865d-d7a8cfec0ea4	1677	44240473	19	Yes	Yes	Yes			4	Yes all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-17T10:54:00.000+04:00	1	1	2024	9	18	2024/09/18	2024/09/17	2024/09/17	2024/09/18 08:00:33	2024/09/17 10:49:31	2024/09/17 12:06:37
20240925	uuid:a04c0d0c-3347-432a-9379-81aadff7699c	1302	26110135	18	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	Imereti	Urban	2024-09-25T17:58:00.000+04:00	1	1	2024	9	25	2024/09/25	2024/09/25	2024/09/25	2024/09/25 19:04:50	2024/09/25 17:56:18	2024/09/25 19:04:14
20240924	uuid:a07bb7c2-4d13-4c14-9f41-b6fc75f95918	1403	15110762	2	Yes	Yes	Yes			1 4	Yes, but not all of them	Every day	2 1 3 4 5		0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	Adjara	Urban	2024-09-24T11:26:00.000+04:00	0	0	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 20:09:58	2024/09/24 11:02:15	2024/09/24 12:07:41
20240907	uuid:a09ef686-a72e-4d8a-a65b-72bf29297e56	1201	41310241	3	Yes	Yes	Yes			4 5	Yes, but not all of them	Every day	2 3 4 96	Televizia	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	Samtskhe–Javakheti	Urban	2024-09-07T11:28:00.000+04:00	1	1	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 23:09:41	2024/09/07 11:24:52	2024/09/07 12:26:59
